Lokal;ID;PI;Antal;Struktur;Kommentar;Kommun;Slice;Behandling
H_Råå;5_4.4;levande;0;pith;;Helsingborg;5;Heatweed
H_Råå;5_4.5;levande;0;vascular tissue;;Helsingborg;5;Heatweed
H_Råå;5_4.6;levande;0;vascular tissue;;Helsingborg;5;Heatweed
H_Råå;5_4.7;levande;0;vascular tissue;;Helsingborg;5;Heatweed
H_Råå;5_4.8;levande;0;vascular tissue;;Helsingborg;5;Heatweed
H_Råå;5_4.9;levande;0;vascular tissue;;Helsingborg;5;Heatweed
H_Råå;5_4.10;levande;0;vascular tissue;;Helsingborg;5;Heatweed
H_Råå;5_5.1;levande;0;pith;;Helsingborg;5;Heatweed
H_Råå;5_5.2;levande;0;vascular tissue;;Helsingborg;5;Heatweed
H_Råå;5_5.3;levande;0;vascular tissue;;Helsingborg;5;Heatweed
H_Råå;5_5.4;levande;0;vascular tissue;;Helsingborg;5;Heatweed
H_Råå;5_5.5;levande;0;cortex;;Helsingborg;5;Heatweed
H_Råå;5_5.6;död med microliv;10;cortex;hyfer;Helsingborg;5;Heatweed
H_Råå;5_5.7;död med microliv;8;cortex;;Helsingborg;5;Heatweed
H_Råå;5_5.8;död med microliv;6;cortex;;Helsingborg;5;Heatweed
H_Råå;5_5.9;levande;0;cortex;;Helsingborg;5;Heatweed
H_Råå;5_5.10;död med microliv;19;cortex;;Helsingborg;5;Heatweed
Invaterm;1_1.1;levande;0;vascular tissue;;Göteborg;1;Heatweed
Invaterm;1_1.2;levande;0;vascular tissue;;Göteborg;1;Heatweed
Invaterm;1_1.3;död;5;vascular tissue;;Göteborg;1;Heatweed
Invaterm;1_1.4;levande;0;vascular tissue;;Göteborg;1;Heatweed
Invaterm;1_1.5;död;2;vascular tissue;;Göteborg;1;Heatweed
Invaterm;1_1.6;levande;0;vascular tissue;;Göteborg;1;Heatweed
Invaterm;1_1.7;levande;0;vascular tissue;;Göteborg;1;Heatweed
Invaterm;1_1.8;levande;0;vascular tissue;;Göteborg;1;Heatweed
Invaterm;1_1.9;levande;0;vascular tissue;;Göteborg;1;Heatweed
Invaterm;1_1.10;levande;0;vascular tissue;;Göteborg;1;Heatweed
Invaterm;1_2.1;död;1;vascular tissue;;Göteborg;1;Heatweed
Invaterm;1_2.2;död;1;pith;;Göteborg;1;Heatweed
Invaterm;1_2.3;levande;0;pith;;Göteborg;1;Heatweed
Invaterm;1_2.4;levande;0;vascular tissue;;Göteborg;1;Heatweed
Invaterm;1_2.5;levande;0;vascular tissue;;Göteborg;1;Heatweed
Invaterm;1_2.6;levande;0;vascular tissue;;Göteborg;1;Heatweed
Invaterm;1_2.7;levande;0;vascular tissue;;Göteborg;1;Heatweed
Invaterm;1_2.8;död;1;cortex;;Göteborg;1;Heatweed
Invaterm;1_2.9;död;3;cortex;;Göteborg;1;Heatweed
Invaterm;1_2.10;död;2;cortex;;Göteborg;1;Heatweed
Invaterm;1_3.1;levande;0;vascular tissue;bös;Göteborg;1;Heatweed
Invaterm;1_3.2;död;4;vascular tissue;;Göteborg;1;Heatweed
Invaterm;1_3.3;död med microliv;4;cortex;;Göteborg;1;Heatweed
Invaterm;1_3.4;död;1;cortex;;Göteborg;1;Heatweed
Invaterm;1_3.5;död;2;cortex;;Göteborg;1;Heatweed
Invaterm;1_3.6;död;1;cortex;;Göteborg;1;Heatweed
Invaterm;1_3.7;levande;0;vascular tissue;;Göteborg;1;Heatweed
Invaterm;1_3.8;levande;0;vascular tissue;;Göteborg;1;Heatweed
Invaterm;1_3.9;levande;0;cortex;;Göteborg;1;Heatweed
Invaterm;1_3.10;död;2;pith;;Göteborg;1;Heatweed
Invaterm;1_4.1;död;1;vascular tissue;;Göteborg;1;Heatweed
Invaterm;1_4.2;död;5;vascular tissue;;Göteborg;1;Heatweed
Invaterm;1_4.3;död;5;cortex;;Göteborg;1;Heatweed
Invaterm;1_4.4;levande;0;vascular tissue;;Göteborg;1;Heatweed
Invaterm;1_4.5;levande;0;vascular tissue;samma som 4.4 annan fokus;Göteborg;1;Heatweed
Invaterm;1_4.6;levande;0;vascular tissue;;Göteborg;1;Heatweed
Invaterm;1_4.7;död;1;cortex;;Göteborg;1;Heatweed
Invaterm;1_4.8;levande;0;vascular tissue;;Göteborg;1;Heatweed
Invaterm;1_4.9;död;1;cortex;;Göteborg;1;Heatweed
Invaterm;1_4.10;död;2;cortex;;Göteborg;1;Heatweed
Invaterm;1_5.1;levande;0;vascular tissue;;Göteborg;1;Heatweed
Invaterm;1_5.2;död;4;vascular tissue;;Göteborg;1;Heatweed
Invaterm;1_5.3;levande;0;vascular tissue;;Göteborg;1;Heatweed
Invaterm;1_5.4;levande;0;vascular tissue;;Göteborg;1;Heatweed
Invaterm;1_5.5;död;2;cortex;;Göteborg;1;Heatweed
Invaterm;1_5.6;levande;0;vascular tissue;;Göteborg;1;Heatweed
Invaterm;1_5.7;död med microliv;1;cortex;;Göteborg;1;Heatweed
Invaterm;1_5.8;levande;0;cortex;;Göteborg;1;Heatweed
Invaterm;1_5.9;död;2;vascular tissue;;Göteborg;1;Heatweed
Invaterm;1_5.10;levande;0;vascular tissue;;Göteborg;1;Heatweed
Invaterm;2_1.1;levande;0;pith;;Göteborg;2;Heatweed
Invaterm;2_1.2;levande;0;pith;;Göteborg;2;Heatweed
Invaterm;2_1.3;levande;0;vascular tissue;;Göteborg;2;Heatweed
Invaterm;2_1.4;levande;0;vascular tissue;;Göteborg;2;Heatweed
Invaterm;2_1.5;levande;0;pith;;Göteborg;2;Heatweed
Invaterm;2_1.6;levande;0;vascular tissue;;Göteborg;2;Heatweed
Invaterm;2_1.7;levande;0;vascular tissue;;Göteborg;2;Heatweed
Invaterm;2_1.8;levande;0;pith;;Göteborg;2;Heatweed
Invaterm;2_1.9;levande;0;vascular tissue;;Göteborg;2;Heatweed
Invaterm;2_1.10;levande;0;vascular tissue;;Göteborg;2;Heatweed
Invaterm;2_1.11;levande;0;vascular tissue;;Göteborg;2;Heatweed
Invaterm;2_2.1;levande;0;vascular tissue;;Göteborg;2;Heatweed
Invaterm;2_2.2;levande;0;cortex;;Göteborg;2;Heatweed
Invaterm;2_2.3;levande;0;vascular tissue;;Göteborg;2;Heatweed
Invaterm;2_2.4;levande;0;vascular tissue;;Göteborg;2;Heatweed
Invaterm;2_2.5;levande;0;cortex;;Göteborg;2;Heatweed
Invaterm;2_2.6;levande;0;pith;;Göteborg;2;Heatweed
Invaterm;2_2.7;levande;0;pith;;Göteborg;2;Heatweed
Invaterm;2_2.8;levande;0;pith;;Göteborg;2;Heatweed
Invaterm;2_2.9;levande;0;pith;;Göteborg;2;Heatweed
Invaterm;2_2.10;levande;0;vascular tissue;;Göteborg;2;Heatweed
Invaterm;2_3.1;levande;0;vascular tissue;;Göteborg;2;Heatweed
Invaterm;2_3.2;levande;0;vascular tissue;;Göteborg;2;Heatweed
Invaterm;2_3.3;levande;0;vascular tissue;;Göteborg;2;Heatweed
Invaterm;2_3.4;levande;0;vascular tissue;;Göteborg;2;Heatweed
Invaterm;2_3.5;levande;0;cortex;;Göteborg;2;Heatweed
Invaterm;2_3.6;levande;0;vascular tissue;;Göteborg;2;Heatweed
Invaterm;2_3.7;levande;0;vascular tissue;;Göteborg;2;Heatweed
Invaterm;2_3.8;levande;0;vascular tissue;;Göteborg;2;Heatweed
Invaterm;2_3.9;levande;0;vascular tissue;;Göteborg;2;Heatweed
Invaterm;2_3.10;levande;0;vascular tissue;;Göteborg;2;Heatweed
Invaterm;2_4.1;levande;0;cortex;;Göteborg;2;Heatweed
Invaterm;2_4.2;levande;0;vascular tissue;;Göteborg;2;Heatweed
Invaterm;2_4.3;levande;0;cortex;;Göteborg;2;Heatweed
Invaterm;2_4.4;levande;0;cortex;;Göteborg;2;Heatweed
Invaterm;2_4.5;levande;0;cortex;;Göteborg;2;Heatweed
Invaterm;2_4.6;levande;0;cortex;;Göteborg;2;Heatweed
Invaterm;2_4.7;levande;0;cortex;;Göteborg;2;Heatweed
Invaterm;2_4.8;levande;0;cortex;;Göteborg;2;Heatweed
Invaterm;2_4.9;levande;0;cortex;;Göteborg;2;Heatweed
Invaterm;2_4.10;levande;0;vascular tissue;;Göteborg;2;Heatweed
Invaterm;2_5.1;levande;0;cortex;;Göteborg;2;Heatweed
Invaterm;2_5.2;död;12;pith;;Göteborg;2;Heatweed
Invaterm;2_5.3;död+död med microliv;159;cortex;;Göteborg;2;Heatweed
Invaterm;1_5.4;död;39;pith;;Göteborg;2;Heatweed
Invaterm;2_5.5;död;20;pith;;Göteborg;2;Heatweed
Invaterm;2_5.6;död;14;pith;;Göteborg;2;Heatweed
Invaterm;2_5.7;död;9;pith;;Göteborg;2;Heatweed
Invaterm;2_5.8;död;11;pith;;Göteborg;2;Heatweed
Invaterm;2_5.9;död+död med microliv;75;cortex;;Göteborg;2;Heatweed
Invaterm;2_5.10;död;21;cortex;;Göteborg;2;Heatweed
Invaterm;3_1.1;levande;0;vascular tissue;;Göteborg;3;Heatweed
Invaterm;3_1.2;levande;0;vascular tissue;;Göteborg;3;Heatweed
Invaterm;3_1.3;levande;0;vascular tissue;;Göteborg;3;Heatweed
Invaterm;3_1.4;levande;0;vascular tissue;;Göteborg;3;Heatweed
Invaterm;3_1.5;levande;0;vascular tissue;;Göteborg;3;Heatweed
Invaterm;3_1.6;levande;0;vascular tissue;;Göteborg;3;Heatweed
Invaterm;3_1.7;levande;0;vascular tissue;;Göteborg;3;Heatweed
Invaterm;3_1.8;levande;0;vascular tissue;;Göteborg;3;Heatweed
Invaterm;3_1.9;levande;0;vascular tissue;;Göteborg;3;Heatweed
Invaterm;3_1.10;levande;0;vascular tissue;;Göteborg;3;Heatweed
Invaterm;3_2.1;levande;0;vascular tissue;;Göteborg;3;Heatweed
Invaterm;3_2.2;levande;0;vascular tissue;;Göteborg;3;Heatweed
Invaterm;3_2.3;levande;0;vascular tissue;;Göteborg;3;Heatweed
Invaterm;3_2.4;levande;0;vascular tissue;;Göteborg;3;Heatweed
Invaterm;3_2.5;levande;0;vascular tissue;;Göteborg;3;Heatweed
Invaterm;3_2.6;levande;0;vascular tissue;;Göteborg;3;Heatweed
Invaterm;3_2.7;levande;0;vascular tissue;;Göteborg;3;Heatweed
Invaterm;3_2.8;levande;0;vascular tissue;;Göteborg;3;Heatweed
Invaterm;3_2.9;levande;0;vascular tissue;;Göteborg;3;Heatweed
Invaterm;3_2.10;levande;0;vascular tissue;;Göteborg;3;Heatweed
Invaterm;3_2.11;levande;0;vascular tissue;;Göteborg;3;Heatweed
Invaterm;3_3.1;levande;0;cortex;;Göteborg;3;Heatweed
Invaterm;3_3.2;levande;0;vascular tissue;;Göteborg;3;Heatweed
Invaterm;3_3.3;levande;0;cortex;;Göteborg;3;Heatweed
Invaterm;3_3.4;levande;0;cortex;;Göteborg;3;Heatweed
Invaterm;3_3.5;levande;0;cortex;;Göteborg;3;Heatweed
Invaterm;3_3.6;levande;0;vascular tissue;bös;Göteborg;3;Heatweed
Invaterm;3_3.7;levande;0;vascular tissue;bös;Göteborg;3;Heatweed
Invaterm;3_3.8;levande;0;vascular tissue;;Göteborg;3;Heatweed
Invaterm;3_3.9;levande;0;cortex;;Göteborg;3;Heatweed
Invaterm;3_3.10;levande;0;vascular tissue;;Göteborg;3;Heatweed
Invaterm;3_3.11;levande;0;vascular tissue;;Göteborg;3;Heatweed
Invaterm;3_4.1;levande;0;vascular tissue;;Göteborg;3;Heatweed
Invaterm;3_4.2;levande;0;vascular tissue;;Göteborg;3;Heatweed
Invaterm;3_4.3;levande;0;vascular tissue;;Göteborg;3;Heatweed
Invaterm;3_4.4;levande;0;pith;;Göteborg;3;Heatweed
Invaterm;3_4.5;levande;0;vascular tissue;;Göteborg;3;Heatweed
Invaterm;3_4.6;levande;0;vascular tissue;;Göteborg;3;Heatweed
Invaterm;3_4.7;levande;0;vascular tissue;;Göteborg;3;Heatweed
Invaterm;3_4.8;levande;0;vascular tissue;;Göteborg;3;Heatweed
Invaterm;3_4.9;död;2;pith;;Göteborg;3;Heatweed
Invaterm;3_4.10;levande;0;vascular tissue;;Göteborg;3;Heatweed
Invaterm;3_5.1;levande;0;vascular tissue;;Göteborg;3;Heatweed
Invaterm;3_5.2;levande;0;vascular tissue;;Göteborg;3;Heatweed
Invaterm;3_5.3;levande;0;vascular tissue;;Göteborg;3;Heatweed
Invaterm;3_5.4;levande;0;vascular tissue;;Göteborg;3;Heatweed
Invaterm;3_5.5;levande;0;vascular tissue;;Göteborg;3;Heatweed
Invaterm;3_5.6;levande;0;vascular tissue;;Göteborg;3;Heatweed
Invaterm;3_5.7;levande;0;vascular tissue;;Göteborg;3;Heatweed
Invaterm;3_5.8;levande;0;vascular tissue;;Göteborg;3;Heatweed
Invaterm;3_5.9;levande;0;vascular tissue;;Göteborg;3;Heatweed
Invaterm;3_5.10;levande;0;vascular tissue;;Göteborg;3;Heatweed
Invaterm;4_1.1;levande;0;vascular tissue;;Göteborg;4;Heatweed
Invaterm;4_1.2;levande;0;vascular tissue;;Göteborg;4;Heatweed
Invaterm;4_1.3;levande;0;vascular tissue;;Göteborg;4;Heatweed
Invaterm;4_1.4;levande;0;vascular tissue;;Göteborg;4;Heatweed
Invaterm;4_1.5;levande;0;cortex;;Göteborg;4;Heatweed
Invaterm;4_1.6;levande;0;cortex;;Göteborg;4;Heatweed
Invaterm;4_1.7;levande;0;cortex;;Göteborg;4;Heatweed
Invaterm;4_1.8;levande;0;vascular tissue;;Göteborg;4;Heatweed
Invaterm;4_1.9;levande;0;vascular tissue;;Göteborg;4;Heatweed
Invaterm;4_1.10;levande;0;cortex;;Göteborg;4;Heatweed
Invaterm;4_2.1;levande;0;cortex;;Göteborg;4;Heatweed
Invaterm;4_2.2;levande;0;cortex;;Göteborg;4;Heatweed
Invaterm;4_2.3;levande;0;cortex;;Göteborg;4;Heatweed
Invaterm;4_2.4;levande;0;pith;;Göteborg;4;Heatweed
Invaterm;4_2.5;levande;0;vascular tissue;;Göteborg;4;Heatweed
Invaterm;4_2.6;levande;0;vascular tissue;;Göteborg;4;Heatweed
Invaterm;4_2.7;levande;0;vascular tissue;;Göteborg;4;Heatweed
Invaterm;4_2.8;levande;0;vascular tissue;;Göteborg;4;Heatweed
Invaterm;4_2.9;levande;0;cortex;;Göteborg;4;Heatweed
Invaterm;4_2.10;levande;0;cortex;;Göteborg;4;Heatweed
Invaterm;4_3.1;levande;0;cortex;;Göteborg;4;Heatweed
Invaterm;4_3.2;levande;0;vascular tissue;;Göteborg;4;Heatweed
Invaterm;4_3.3;levande;0;vascular tissue;;Göteborg;4;Heatweed
Invaterm;4_3.4;levande;0;cortex;;Göteborg;4;Heatweed
Invaterm;4_3.5;levande;0;cortex;;Göteborg;4;Heatweed
Invaterm;4_3.6;levande;0;cortex;;Göteborg;4;Heatweed
Invaterm;4_3.7;levande;0;vascular tissue;;Göteborg;4;Heatweed
Invaterm;4_3.8;levande;0;pith;;Göteborg;4;Heatweed
Invaterm;4_3.9;levande;0;pith;;Göteborg;4;Heatweed
Invaterm;4_3.10;levande;0;vascular tissue;;Göteborg;4;Heatweed
Invaterm;4_4.1;levande;0;cortex;;Göteborg;4;Heatweed
Invaterm;4_4.2;levande;0;vascular tissue;;Göteborg;4;Heatweed
Invaterm;4_4.3;levande;0;vascular tissue;;Göteborg;4;Heatweed
Invaterm;4_4.4;levande;0;vascular tissue;;Göteborg;4;Heatweed
Invaterm;4_4.5;levande;0;cortex;;Göteborg;4;Heatweed
Invaterm;4_4.6;levande;0;cortex;;Göteborg;4;Heatweed
Invaterm;4_4.7;levande;0;cortex;;Göteborg;4;Heatweed
Invaterm;4_4.8;levande;0;pith;;Göteborg;4;Heatweed
Invaterm;4_4.9;levande;0;vascular tissue;;Göteborg;4;Heatweed
Invaterm;4_4.10;levande;0;cortex;;Göteborg;4;Heatweed
Invaterm;4_5.1;levande;0;cortex;;Göteborg;4;Heatweed
Invaterm;4_5.2;levande;0;pith;;Göteborg;4;Heatweed
Invaterm;4_5.3;levande;0;cortex;;Göteborg;4;Heatweed
Invaterm;4_5.4;levande;0;cortex;;Göteborg;4;Heatweed
Invaterm;4_5.5;levande;0;cortex;;Göteborg;4;Heatweed
Invaterm;4_5.6;levande;0;vascular tissue;;Göteborg;4;Heatweed
Invaterm;4_5.7;levande;0;vascular tissue;;Göteborg;4;Heatweed
Invaterm;4_5.8;levande;0;vascular tissue;;Göteborg;4;Heatweed
Invaterm;4_5.9;levande;0;cortex;;Göteborg;4;Heatweed
Invaterm;4_5.10;levande;0;cortex;;Göteborg;4;Heatweed
Invaterm;5_1.1;levande;0;pith;;Göteborg;5;Heatweed
Invaterm;5_1.2;levande;0;vascular tissue;;Göteborg;5;Heatweed
Invaterm;5_1.3;levande;0;vascular tissue;;Göteborg;5;Heatweed
Invaterm;5_1.4;levande;0;cortex;;Göteborg;5;Heatweed
Invaterm;5_1.5;levande;0;vascular tissue;;Göteborg;5;Heatweed
Invaterm;5_1.6;levande;0;pith;;Göteborg;5;Heatweed
Invaterm;5_1.7;död med microliv;3;vascular tissue;;Göteborg;5;Heatweed
Invaterm;5_1.8;död med microliv;3;cortex;;Göteborg;5;Heatweed
Invaterm;5_1.9;död med microliv;4;cortex;;Göteborg;5;Heatweed
Invaterm;5_1.10;död med microliv;2;cortex;;Göteborg;5;Heatweed
Invaterm;5_2.1;död med microliv;11;pith;;Göteborg;5;Heatweed
Invaterm;5_2.2;levande;0;vascular tissue;;Göteborg;5;Heatweed
Invaterm;5_2.3;levande;0;vascular tissue;;Göteborg;5;Heatweed
Invaterm;5_2.4;levande;0;pith;;Göteborg;5;Heatweed
Invaterm;5_2.5;levande;0;vascular tissue;;Göteborg;5;Heatweed
Invaterm;5_2.6;levande;0;vascular tissue;;Göteborg;5;Heatweed
Invaterm;5_2.7;levande;0;cortex;;Göteborg;5;Heatweed
Invaterm;5_2.8;död;11;pith;;Göteborg;5;Heatweed
Invaterm;5_2.9;död med microliv;7;pith;;Göteborg;5;Heatweed
Invaterm;5_2.10;levande;0;pith;;Göteborg;5;Heatweed
Invaterm;5_2.11;levande;0;vascular tissue;;Göteborg;5;Heatweed
Invaterm;5_3.1;levande;0;vascular tissue;;Göteborg;5;Heatweed
Invaterm;5_3.2;levande;0;vascular tissue;;Göteborg;5;Heatweed
Invaterm;5_3.3;levande;0;vascular tissue;;Göteborg;5;Heatweed
Invaterm;5_3.4;levande;0;vascular tissue;;Göteborg;5;Heatweed
Invaterm;5_3.5;levande;0;vascular tissue;;Göteborg;5;Heatweed
Invaterm;5_3.6;levande;0;vascular tissue;;Göteborg;5;Heatweed
Invaterm;5_3.7;levande;0;vascular tissue;;Göteborg;5;Heatweed
Invaterm;5_3.8;levande;0;vascular tissue;;Göteborg;5;Heatweed
Invaterm;5_3.9;levande;0;vascular tissue;;Göteborg;5;Heatweed
Invaterm;5_3.10;levande;0;vascular tissue;;Göteborg;5;Heatweed
Invaterm;5_3.11;levande;0;vascular tissue;;Göteborg;5;Heatweed
Invaterm;5_4.1;levande;0;vascular tissue;;Göteborg;5;Heatweed
Invaterm;5_4.2;levande;0;vascular tissue;;Göteborg;5;Heatweed
Invaterm;5_4.3;levande;0;vascular tissue;;Göteborg;5;Heatweed
Invaterm;5_4.4;levande;0;vascular tissue;;Göteborg;5;Heatweed
Invaterm;5_4.5;levande;0;vascular tissue;;Göteborg;5;Heatweed
Invaterm;5_4.6;levande;0;vascular tissue;;Göteborg;5;Heatweed
Invaterm;5_4.7;levande;0;vascular tissue;;Göteborg;5;Heatweed
Invaterm;5_4.8;levande;0;vascular tissue;;Göteborg;5;Heatweed
Invaterm;5_4.9;levande;0;vascular tissue;;Göteborg;5;Heatweed
Invaterm;5_4.10;levande;0;vascular tissue;;Göteborg;5;Heatweed
Invaterm;5_5.1;levande;0;vascular tissue;;Göteborg;5;Heatweed
Invaterm;5_5.2;levande;0;vascular tissue;;Göteborg;5;Heatweed
Invaterm;5_5.3;levande;0;vascular tissue;;Göteborg;5;Heatweed
Invaterm;5_5.4;död;8;cortex;;Göteborg;5;Heatweed
Invaterm;5_5.5;död;4;cortex;;Göteborg;5;Heatweed
Invaterm;5_5.6;död;5;pith;;Göteborg;5;Heatweed
Invaterm;5_5.7;död;13;pith;;Göteborg;5;Heatweed
Invaterm;5_5.8;levande;0;vascular tissue;;Göteborg;5;Heatweed
Invaterm;5_5.9;död;8;pith;;Göteborg;5;Heatweed
Invaterm;5_5.10;död;17;pith;;Göteborg;5;Heatweed
H_Pålsjö_efter_HW;1_1.1;levande;0;pith;;Helsingborg;1;Heatweed
H_Pålsjö_efter_HW;1_1.2;död;8;pith;;Helsingborg;1;Heatweed
H_Pålsjö_efter_HW;1_1.3;död;2;pith;;Helsingborg;1;Heatweed
H_Pålsjö_efter_HW;1_1.4;död;5;pith;;Helsingborg;1;Heatweed
H_Pålsjö_efter_HW;1_1.5;död;5;pith;;Helsingborg;1;Heatweed
H_Pålsjö_efter_HW;1_1.6;död;1;pith;;Helsingborg;1;Heatweed
H_Pålsjö_efter_HW;1_1.7;död;9;pith;SNYGG;Helsingborg;1;Heatweed
H_Pålsjö_efter_HW;1_1.8;död;16;pith;SNYGG;Helsingborg;1;Heatweed
H_Pålsjö_efter_HW;1_1.9;död;17;pith;SNYGG;Helsingborg;1;Heatweed
H_Pålsjö_efter_HW;1_1.10;död;9;pith;SNYGG;Helsingborg;1;Heatweed
H_Pålsjö_efter_HW;1_2.1;levande;0;pith;;Helsingborg;1;Heatweed
H_Pålsjö_efter_HW;1_2.2;död;4;cortex;;Helsingborg;1;Heatweed
H_Pålsjö_efter_HW;1_2.3;död med microliv;6;cortex;;Helsingborg;1;Heatweed
H_Pålsjö_efter_HW;1_2.4;död;1;pith;;Helsingborg;1;Heatweed
H_Pålsjö_efter_HW;1_2.5;död med microliv;224;vascular tissue;bös;Helsingborg;1;Heatweed
H_Pålsjö_efter_HW;1_2.6;levande;0;vascular tissue;;Helsingborg;1;Heatweed
H_Pålsjö_efter_HW;1_2.7;död;9;pith;;Helsingborg;1;Heatweed
H_Pålsjö_efter_HW;1_2.8;död;5;vascular tissue;;Helsingborg;1;Heatweed
H_Pålsjö_efter_HW;1_2.9;död;6;vascular tissue;;Helsingborg;1;Heatweed
H_Pålsjö_efter_HW;1_2.10;död;24;vascular tissue;;Helsingborg;1;Heatweed
H_Pålsjö_efter_HW;1_2.11;död;8;cortex;;Helsingborg;1;Heatweed
H_Pålsjö_efter_HW;1_2.12;död;3;pith;;Helsingborg;1;Heatweed
H_Pålsjö_efter_HW;1_3.1;död;22;pith;tunn bit, snygg;Helsingborg;1;Heatweed
H_Pålsjö_efter_HW;1_3.2;död;35;pith;tunn bit, snygg;Helsingborg;1;Heatweed
H_Pålsjö_efter_HW;1_3.3;död med microliv;16;vascular tissue;bös;Helsingborg;1;Heatweed
H_Pålsjö_efter_HW;1_3.4;död med microliv;16;vascular tissue;bös;Helsingborg;1;Heatweed
H_Pålsjö_efter_HW;1_3.5;död;15;pith;tunn bit, snygg;Helsingborg;1;Heatweed
H_Pålsjö_efter_HW;1_3.6;död;9;pith;tunn bit, snygg;Helsingborg;1;Heatweed
H_Pålsjö_efter_HW;1_3.7;död;5;cortex;tunn bit, snygg;Helsingborg;1;Heatweed
H_Pålsjö_efter_HW;1_3.8;död;16;cortex;tunn bit, snygg;Helsingborg;1;Heatweed
H_Pålsjö_efter_HW;1_3.9;död;15;cortex;tunn bit, snygg;Helsingborg;1;Heatweed
H_Pålsjö_efter_HW;1_3.10;död med microliv;19;vascular tissue;bös;Helsingborg;1;Heatweed
H_Pålsjö_efter_HW;1_3.11;död;107;vascular tissue;bös;Helsingborg;1;Heatweed
H_Pålsjö_efter_HW;1_4.1;död;61;pith;;Helsingborg;1;Heatweed
H_Pålsjö_efter_HW;1_4.2;död;247;vascular tissue;bös;Helsingborg;1;Heatweed
H_Pålsjö_efter_HW;1_4.3;död;27;pith;;Helsingborg;1;Heatweed
H_Pålsjö_efter_HW;1_4.4;levande;0;vascular tissue;;Helsingborg;1;Heatweed
H_Pålsjö_efter_HW;1_4.5;död;13;pith;tunn bit, snygg;Helsingborg;1;Heatweed
H_Pålsjö_efter_HW;1_4.6;död;6;pith;tunn bit, snygg;Helsingborg;1;Heatweed
H_Pålsjö_efter_HW;1_4.7;död;32;pith, cortex;tunn bit, snygg;Helsingborg;1;Heatweed
H_Pålsjö_efter_HW;1_4.8;levande;0;vascular tissue;;Helsingborg;1;Heatweed
H_Pålsjö_efter_HW;1_4.9;död;22;pith;tunn bit, snygg;Helsingborg;1;Heatweed
H_Pålsjö_efter_HW;1_4.10;död;11;pith;tunn bit, snygg;Helsingborg;1;Heatweed
H_Pålsjö_efter_HW;1_5.1;död;55;pith;tunn bit, snygg;Helsingborg;1;Heatweed
H_Pålsjö_efter_HW;1_5.2;död;44;pith;tunn bit, snygg;Helsingborg;1;Heatweed
H_Pålsjö_efter_HW;1_5.3;död;12;pith;tunn bit, snygg;Helsingborg;1;Heatweed
H_Pålsjö_efter_HW;1_5.4;död;16;pith;tunn bit, snygg;Helsingborg;1;Heatweed
H_Pålsjö_efter_HW;1_5.5;död;12;vascular tissue;;Helsingborg;1;Heatweed
H_Pålsjö_efter_HW;1_5.6;död;19;pith;tunn bit, snygg;Helsingborg;1;Heatweed
H_Pålsjö_efter_HW;1_5.7;levande;0;cortex;;Helsingborg;1;Heatweed
H_Pålsjö_efter_HW;1_5.8;död;20;vascular tissue;;Helsingborg;1;Heatweed
H_Pålsjö_efter_HW;1_5.9;död;39;pith;tunn bit, snygg;Helsingborg;1;Heatweed
H_Pålsjö_efter_HW;1_5.10;död;9;pith;;Helsingborg;1;Heatweed
H_Pålsjö_efter_HW;2_1.1;levande;0;cortex;;Helsingborg;2;Heatweed
H_Pålsjö_efter_HW;2_1.2;levande;0;cortex;;Helsingborg;2;Heatweed
H_Pålsjö_efter_HW;2_1.3;levande;0;cortex;;Helsingborg;2;Heatweed
H_Pålsjö_efter_HW;2_1.4;levande;0;cortex;;Helsingborg;2;Heatweed
H_Pålsjö_efter_HW;2_1.5;levande;0;pith;;Helsingborg;2;Heatweed
H_Pålsjö_efter_HW;2_1.6;död;2;pith, cortex;;Helsingborg;2;Heatweed
H_Pålsjö_efter_HW;2_1.7;levande;0;pith;;Helsingborg;2;Heatweed
H_Pålsjö_efter_HW;2_1.8;levande;0;pith;;Helsingborg;2;Heatweed
H_Pålsjö_efter_HW;2_1.9;död;4;pith;;Helsingborg;2;Heatweed
H_Pålsjö_efter_HW;2_1.10;levande;0;vascular tissue;;Helsingborg;2;Heatweed
H_Pålsjö_efter_HW;2_2.1;levande;0;vascular tissue;;Helsingborg;2;Heatweed
H_Pålsjö_efter_HW;2_2.2;levande;0;vascular tissue;;Helsingborg;2;Heatweed
H_Pålsjö_efter_HW;2_2.3;levande;0;vascular tissue;;Helsingborg;2;Heatweed
H_Pålsjö_efter_HW;2_2.4;levande;0;vascular tissue;;Helsingborg;2;Heatweed
H_Pålsjö_efter_HW;2_2.5;levande;0;pith;;Helsingborg;2;Heatweed
H_Pålsjö_efter_HW;2_2.6;levande;0;vascular tissue;;Helsingborg;2;Heatweed
H_Pålsjö_efter_HW;2_2.7;levande;0;vascular tissue;;Helsingborg;2;Heatweed
H_Pålsjö_efter_HW;2_2.8;levande;0;vascular tissue;;Helsingborg;2;Heatweed
H_Pålsjö_efter_HW;2_2.9;levande;0;vascular tissue;;Helsingborg;2;Heatweed
H_Pålsjö_efter_HW;2_2.10;levande;0;vascular tissue;;Helsingborg;2;Heatweed
H_Pålsjö_efter_HW;2_3.1;levande;0;vascular tissue;;Helsingborg;2;Heatweed
H_Pålsjö_efter_HW;2_3.2;levande;0;vascular tissue;;Helsingborg;2;Heatweed
